package_name,dependency_pkg
backend.ai-agent,cachetools
backend.ai-agent,trafaret
backend.ai-agent,callosum
backend.ai-agent,pyzmq
backend.ai-agent,attrs
backend.ai-agent,more-itertools
backend.ai-agent,aiomonitor-ng
backend.ai-agent,cattrs
backend.ai-agent,uvloop
backend.ai-agent,tenacity
backend.ai-agent,types-cachetools
backend.ai-agent,typing-extensions
backend.ai-agent,python-snappy
backend.ai-agent,types-setuptools
backend.ai-agent,backend.ai-kernel-binary
backend.ai-agent,aiodocker
backend.ai-agent,backend.ai-kernel-helper
backend.ai-agent,setproctitle
backend.ai-agent,tomlkit
backend.ai-agent,redis[hiredis]
backend.ai-agent,click
backend.ai-agent,netifaces
backend.ai-agent,types-redis
backend.ai-agent,types-click
backend.ai-agent,kubernetes-asyncio
backend.ai-agent,backend.ai-krunner-static-gnu
backend.ai-agent,aiohttp
backend.ai-agent,backend.ai-plugin
backend.ai-agent,etcetra
backend.ai-agent,types-aiofiles
backend.ai-agent,psutil
backend.ai-agent,networkx
backend.ai-agent,backend.ai-common
backend.ai-agent,aiofiles
backend.ai-agent,async-timeout
matplotlib-backend-kitty,matplotlib
